0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,label
1.0,1.0,0.2604798041658217,0.14468197950103323,0.07745226054127824,1.0,0.0970522626671218,1.0,0.15407880638820687,1.0,0.10709943318716181,1.0,0.014287996919411725,1.0,0.09753870829667999,0.9049770502161852,0.11927489721084517,1.0,0.1391417966984912,1.0,0.45366302199428293,1.0,0.17179897014110182,1.0,0.2234600674863117,1.0,0.12706912652568617,1.0,0.38285617169246616,1.0,0.07207852620879746,0.6962666943257201,0.7920132770392901,1
1.0,1.0,0.04078,1.0,0.11982,1.0,0.16159,1.0,0.27921,0.98703,0.30889,0.92745,0.37639,0.91118,0.39749,0.81939,0.46059,0.78619,0.46994,0.794,0.56282,0.70331,0.58129,0.67077,0.59723,0.58903,0.6099,0.53952,0.60932,0.45312,0.63636,0.40442,0.62658,0
0.9075372547149478,0.5775093364098153,0.3932360628798943,1.0,-0.992890570255111,1.0,-0.1666326729802058,0.9413438757015178,0.04656195579153541,1.0,0.16622469998773215,0.827643143947316,0.08983427348483938,0.9749566026326585,0.0454519054010909,1.0,-0.2830021381184647,0.7702985558294361,-0.11352986223880301,0.7582071356550728,0.06823386654755004,0.8904403957146085,0.2121861629437208,1.0,0.045506769976504206,0.737405789202362,-0.060445355324334774,0.7468326815420011,0.03368905358321633,0.6758608452354365,-0.35293651757253397,1.0,-0.06550255535908152,0
1.0,1.0,1.0,0.11921817938899495,0.028404584354340803,0.005717789507939948,0.10492809460054243,0.013179163108256155,0.002715131287562872,0.4472954783908952,-0.9027058367598161,-0.5216186359100354,0.5296375758638516,-0.9785496137961941,0.21172439197081486,0.7022985125586138,0.9994476469950668,0.03650870945235066,0.11442968307089833,0.041777409294444325,0.1280619914502949,0.653695912263004,0.300912113406315,-0.9953609094003043,-0.9560538364519413,0.981506644367697,-1.0,1.0,0.9577726812511071,0.04704632282925639,0.01931912559325159,0.05155952039194128,-0.041306734546606216,0
0.722265365387751,0.5337437246345699,-0.3510125897275494,0.671457259388064,-0.23557160945988703,0.672565026178363,-0.23707484084131814,0.3320467032239801,-1.0,0.43270219107531577,-0.1510645721664704,0.48529333274009234,0.2061507331245583,0.48256351835274036,-0.2048571101731006,0.3538607916196062,-0.3134983631473792,0.5907904982869261,0.11053753891736878,0.22263592092885792,-0.23817362551777185,0.27739603191068246,-0.24555224780935347,0.1628103412978541,-0.18025747635308603,0.1565617970305179,-0.251710324208,0.09419980767757903,-0.17077548214546945,-0.04193879875921473,-0.18940618875394186,0.6079382388980283,0.658368143523873,0
1.0,-0.8305965423297432,-0.008113819772600006,-1.0,0.11947025538656822,-0.8128510907366467,0.21736952502582202,0.8018453931656845,-0.07565416361990228,0.9784328054773334,0.2176102012695826,-0.7634931133987591,0.17907006888240204,-0.6129652800067699,-0.16041914445860483,0.9708300971685282,-0.0624835950064933,0.8426264112730067,-0.03433756036714151,0.5736540742887799,0.10516994518185686,0.66113346513294,0.2931431825868165,0.7012472589739811,-0.010298064685357612,-0.803275607413643,0.08260486853372535,0.7981321679994436,0.07022809406616508,0.7516349508302301,-0.010458822786936176,0.4971929023795252,0.08424263509617902,1
1.0,0.99701,0.21677,0.91966,0.4703,0.76902,0.62415,0.53312,0.7812,0.36774,0.88291,0.10107,0.83312,-0.06827,0.89274,-0.28269,0.72073,-0.43707,0.61688,-0.55769,0.4812,-0.65,0.35534,-0.64658,0.15908,-0.66651,0.02277,-0.64872,-0.13462,-0.54615,-0.22949,-0.47201,-0.35032,0
-1.0,1.0,0.3764068677515012,-1.0,-0.7264942139920166,-1.0,-0.010874216138868492,1.0,0.2620439476283959,1.0,0.3708617574198002,1.0,0.02789084148122367,1.0,0.196536610368708,1.0,-0.08863242310138433,-1.0,-0.05615921577530555,0.9781590587137529,0.1869499243208844,1.0,0.18953815600015295,1.0,0.007308272419200568,1.0,0.18938905327473554,1.0,0.15593351158392502,1.0,-0.07016719101274128,1.0,-0.15952530475062768,1
0.917644619733073,0.7002371180696204,0.3264549638655989,0.3066696938540381,0.6514374162509546,-0.06302583766668828,0.8720053305644085,-0.4661851027308501,0.7103821652148024,-1.0,0.34605043109145306,-1.0,0.5192877106825887,-1.0,-0.4097287414341405,-0.7796173946298423,-0.6611297734009964,-0.28375989913685473,-1.0,0.2156597624327164,-0.9686400942993338,0.5019550342861119,-0.4576376810698344,0.6520102614447905,-0.3312529251003467,0.6017119487678065,0.07660393849190526,0.33237846131380044,0.496143829445493,0.08941641910176733,0.5754165448879547,-0.26977592179038845,0.6357091399358206,1
1.0,0.85013,0.01809,0.92211,0.01456,0.92046,0.0218,0.92765,0.0801,0.87597,0.1137,0.91161,0.0432,0.90738,0.05018,0.87339,0.02842,0.95866,0.0,0.89097,0.07047,0.8843,0.07697,0.83721,0.10853,0.86923,0.0895,0.87597,0.08786,0.85198,0.10134,0.84258,0.10698,0
1.0,1.0,0.4793557595403413,1.0,-0.14162461433837237,1.0,1.0,1.0,1.0,1.0,0.6000209320923263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15832031513913303,0.970056969268936,1.0,0.6663371247458856,1.0,0.4309175355789832,1.0,0.07542687015726678,1.0,-0.4708770519970543,1.0,1
1.0,0.62121,-0.63636,0.0,0.0,0.0,0.0,0.3447,0.28788,0.42803,0.39394,-0.07576,0.51894,0.36364,0.31439,-0.53788,0.32955,0.12121,-0.14773,0.01894,-0.53409,-0.57576,0.17803,0.29167,-0.27273,0.25758,-0.57576,0.43182,0.24242,0.18182,-0.02273,0.17045,-0.41667,1
0.9968891077476703,0.9499659510043568,0.16833900596610135,0.9781967004910652,0.15252863192547397,0.9533380710893122,0.3115917501065351,0.8927024717077696,0.30352904224480104,0.9260664886846562,0.3779657349092253,0.7845213152490771,0.4531248414461504,0.8163345289094597,0.4528130575683854,0.8176576670027909,0.4619050790957002,0.6805734499607068,0.587361760957195,0.5822650730401873,0.5930342230954945,0.5405607700413191,0.691925726341313,0.3864915257982752,0.49773799771007826,0.3987269221476039,0.6763663771023828,0.39642575363217253,0.7934601506963936,0.34119349181461217,0.6886744304980297,0.2416347403449135,0.7778599253290728,0
0.7195654431796596,0.2953233190143129,-0.7130468252029678,0.5542242735277263,0.23306343929047857,0.5544395728190153,-0.2362875725180898,0.19888717474927453,-0.21332406807451776,-0.16841182080600758,-0.030471315910072638,0.15149230598819508,-0.16397614008726447,0.3452158532871136,-0.10423188677093996,0.4382682341522066,0.13427365916907366,0.1211121615748573,-0.17549313583818205,0.5613925105281815,0.051962726483974944,0.46463059274621243,-0.28849177311133656,-0.03208250012765723,-0.1039451666168599,0.2585248283799537,0.022448529366684802,0.33585633931345693,-0.006785731243290541,0.19696839951572637,0.04774963376420626,1.0,0.019970593690201714,1
0.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1
1.0,0.76296,-0.07778,1.0,-0.2963,1.0,-0.85741,0.8,0.06111,0.45556,-0.42778,1.0,-0.12581,1.0,-0.83519,0.49259,0.01852,0.82222,-0.05926,0.98215,-0.19938,1.0,0.22037,0.6963,-0.26481,0.92148,-0.24549,0.78889,0.02037,0.87492,-0.27105,1.0,-0.57037,0
1.0,1.0,0.01709,0.96215,-0.03142,1.0,-0.03436,1.0,-0.05071,0.99026,-0.07092,0.99173,-0.09002,1.0,-0.15727,1.0,-0.14257,0.9831,-0.11813,1.0,-0.18519,1.0,-0.19272,0.98971,-0.22083,0.9649,-0.20243,0.94599,-0.17123,0.96436,-0.22561,0.87011,-0.23296,0
1.0,0.9875209487374024,0.04222911446709533,1.0,0.10344642284672534,0.9761265771697034,0.04403857571916215,1.0,0.3324260945984971,1.0,0.08133717520439548,1.0,0.17830394309994604,1.0,1.0,1.0,0.1469808092414866,1.0,0.1361316196959159,1.0,0.2261105882849047,1.0,0.2477218735954371,1.0,0.016421771102238386,1.0,0.547733528546679,1.0,0.005271097530750751,1.0,0.04917054618433413,0.6570316533413698,0.48087339675702173,1
1.0,1.0,0.0295571719552727,1.0,0.05048978975517174,1.0,-0.1906574859952967,0.7346824088039411,0.9932501749995749,0.9918770831588835,0.20604677775598956,0.9996841826330171,0.6225630920667561,0.9029404050030762,0.14837547717620744,0.9763830219344126,0.27030402271071197,1.0,0.45883403609219336,0.6845552221815793,0.3015812606354221,0.6780603306474977,0.28869594882694366,0.549603065730501,0.34298336439116783,0.6290247198771363,-0.05143809573024527,-0.4796140678367677,0.2850923353246589,0.3895732407277018,0.33371168723584516,1.0,-1.0,1
0.5717742027329263,0.28911355522116294,0.5708362985206263,0.7233058285730772,0.3528563560362918,0.4088901318445306,0.5139461276438523,0.1671214019447544,0.16430218534754346,0.15998895400437493,0.6375522538042294,-0.1574914538288416,0.668492080958373,-0.3815679594771651,0.6535295484292303,-0.6168499599246079,0.7396226574428633,-0.8789388378365489,0.7492265754617262,-0.7535186728774081,0.42362604754946,-1.0,0.17591527840157398,-1.0,0.1911852638704883,-1.0,-0.18717939476327725,-1.0,-0.4710187514447709,-1.0,-0.69357673188139,-1.0,-0.8824079466944561,0
1.0,0.83508,0.08298,0.73739,-0.14706,0.84349,-0.05567,0.90441,-0.04622,0.89391,0.1313,0.81197,0.06723,0.79307,-0.08929,1.0,-0.02101,0.96639,0.06618,0.87605,0.01155,0.77521,0.06618,0.95378,-0.04202,0.83479,0.00123,1.0,0.12815,0.8666,-0.10714,0.90546,-0.04307,0
1.0,1.0,-0.37838,0.64865,0.2973,0.64865,-0.24324,0.86486,0.18919,1.0,-0.27027,0.51351,0.0,0.62162,-0.05405,0.32432,-0.21622,0.71833,-0.17666,0.62162,0.05405,0.75676,0.13514,0.35135,-0.2973,0.61031,-0.22163,0.58478,-0.23027,0.72973,-0.59459,0.51351,-0.24324,0
0.8032836841104108,-0.396681669469125,0.4748039779580774,-0.36114243451881467,-0.008384691950468204,-0.05083927986437439,0.08823964592286151,0.1630099669557398,0.05002935435164109,0.012188900948672095,-0.002893016449126151,-0.09958137899470437,0.05074208348023683,-0.08976576582561874,-0.0622892688297768,0.08305606075760599,0.1570054943720132,0.060456435597813295,0.2496742211339595,-0.09739218008458475,-0.2549364494892962,0.0989079045425376,-0.10703669737054239,-0.03900691384855091,-0.24827151141695733,-0.1256994346284157,-0.2107418383210931,-0.0605424568788425,-0.05518720914361301,0.012594457616749252,0.17371121500972456,0.09468687708569463,-0.22708374906946735,0
1.0,0.9669378079066172,1.0,1.0,0.2723248487701845,1.0,0.32621571854390263,1.0,0.34886350777586556,0.983036211175375,0.45891853812143046,0.9581654916633204,-0.9230782642080879,0.05547966601705201,0.3478701319270964,1.0,0.12153064363119946,-0.11946475343147833,0.20402286403020017,0.8413832061010076,0.25300457457956815,0.8412470291348787,0.42843271016917955,1.0,0.2164646699834374,0.9630168023015276,0.2943784268109047,0.9119548584904005,-0.6094372730171544,1.0,0.28536124891756975,1.0,0.22564431299853943,1
1.0,0.9812136129681115,0.26055342252885594,1.0,-0.8068928942825202,1.0,0.07739382326610177,1.0,0.22032100365431517,0.9905839906623943,0.30725151095771924,1.0,-0.03838406753600636,0.7140567936860545,0.6108759549058818,0.9273830161249742,-0.16457228380088681,0.8279476446197047,-0.14377832079688455,0.9511418044970028,0.39626485019703506,1.0,0.1043730275334306,1.0,-0.03688109988021694,0.9396942632985087,0.44250370564880104,0.8943597642920015,0.06144800544098024,1.0,-0.0204095940043878,0.930039028195358,0.6290384879971642,1
1.0,0.36876,-1.0,-1.0,-1.0,-0.07661,1.0,1.0,0.95041,0.74597,-0.3871,-1.0,-0.79313,-0.09677,1.0,0.48684,0.46502,0.31755,-0.27461,-0.14343,-0.20188,-0.11976,0.06895,0.03021,0.06639,0.03443,-0.01186,-0.00403,-0.01672,-0.00761,0.00108,0.00015,0.00325,1
0.8950624209334508,0.8667820178251362,0.10268947109332635,1.0,0.19104494707726313,0.42261505530619303,0.20924396848712518,0.48991777422105776,0.5079531775404099,0.5662344160861299,0.5589888532259597,0.22743591736360952,0.6314873615287047,0.08646843983763058,0.7176008757986096,0.007719764574690827,0.8924479543763335,-0.23012411390974716,0.712546472033832,-0.27831317518834764,0.7825038966452594,-0.3242290986424786,0.7731975412758872,-0.5668518246406733,0.49797867481912517,-0.5427747423841905,0.23588354629601546,-0.5125915457379081,0.5151298861529313,-0.6476372324096586,0.17387630254271272,-0.6717924267429571,-0.14457188806656132,0
1.0,1.0,0.354528651711663,1.0,0.5427609472903487,1.0,0.7701630898691447,1.0,0.3646976478910687,1.0,0.4698392309518664,1.0,0.3692631154342612,1.0,0.9069327274992464,1.0,0.2023084051368852,1.0,0.15908161660347903,1.0,0.7475812790025725,1.0,0.7273091481248085,1.0,0.168364473266251,1.0,0.5160459891949055,1.0,0.4677622332046476,1.0,0.6683916052580667,1.0,0.5562331272290214,0
1.0,-0.8686036118462251,-0.8842003729143002,1.0,1.0,1.0,-0.018815523647220177,0.027851544849840704,0.11783933386450895,-0.9966326332550335,1.0,1.0,1.0,0.26820991398888006,-0.8360767847987135,-0.8911884227513693,-0.9416623357518206,0.20335933785926077,-0.7771714301201309,1.0,-0.9092662452974113,-0.9557330027536682,1.0,-0.8649166491752758,-0.95886437881269,1.0,-0.819459089733025,-0.8966926808919704,-0.9704641319512355,1.0,1.0,0.12435436902935593,0.17082910020695558,0
1.0,0.17188,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-0.61354,-0.67708,0.80521,0.36146,0.51979,0.14375,0.0,0.0,-1.0,-0.27083,-0.84792,0.9625,1.0,1.0,-1.0,0.67708,0.0,0.0,0.0,0.0,1
1.0,1.0,0.51515,0.45455,0.33333,0.06061,0.36364,-0.32104,0.73062,-0.45455,0.48485,-0.57576,0.0,-0.57576,-0.12121,-0.33333,-0.48485,-0.09091,-0.84848,0.48485,-0.57576,0.57576,-0.42424,1.0,-0.39394,0.72961,0.12331,0.9697,0.57576,0.24242,0.36364,0.09091,0.33333,0
1.0,0.90116,0.16607,0.79299,0.37379,0.7299,0.50515,0.59784,0.72997,0.44303,0.81152,0.24412,0.87493,0.06438,0.85038,-0.12611,0.87396,-0.28739,0.79617,-0.46635,0.65924,-0.57135,0.53805,-0.68159,0.39951,-0.71844,0.25835,-0.72369,0.11218,-0.71475,-0.05525,-0.67699,-0.19904,0
1.0,1.0,0.16195,1.0,-0.05558,1.0,0.01373,1.0,-0.12352,1.0,-0.01511,1.0,-0.01731,1.0,-0.06374,1.0,-0.07157,1.0,0.059,1.0,-0.10108,1.0,-0.02685,1.0,-0.22978,1.0,-0.06823,1.0,0.08299,1.0,-0.14194,1.0,-0.07439,0
-1.0,-0.481794920075727,-0.9506234521728322,1.0,0.9046557005443817,1.0,-1.0,1.0,-0.20116342462235923,0.9587895216074884,0.9779437522368436,-0.9298763511847293,-0.32924936075358646,1.0,-0.8710281271421492,-1.0,0.17609203777817295,0.9940928575975553,-0.8777992167732193,1.0,-0.0077291020986842394,-0.7330475899261378,1.0,0.6726881004250064,0.8053839024126754,1.0,1.0,1.0,-0.9491752251818791,1.0,-0.8908539582251435,1.0,0.980052865861199,1
1.0,0.83479,0.28993,0.69256,0.47702,0.49234,0.68381,0.21991,0.86761,-0.08096,0.85011,-0.35558,0.77681,-0.52735,0.58425,-0.7035,0.31291,-0.75821,0.03939,-0.71225,-0.15317,-0.58315,-0.39168,-0.37199,-0.52954,-0.1695,-0.60863,0.08425,-0.61488,0.25164,-0.48468,0.40591,-0.35339,0
1.0,0.49515,0.09709,0.29612,0.05825,0.34951,0.0,0.57282,-0.02427,0.58252,0.02427,0.33495,0.04854,0.52427,0.00485,0.47087,-0.1068,0.43204,0.00485,0.34951,0.05825,0.18932,0.25728,0.31068,-0.15049,0.36547,0.03815,0.3932,0.17476,0.26214,0.0,0.37379,-0.01942,0
0.614768673689677,0.7909260705205389,-0.19544805045324065,0.7615239911762428,-0.2199139356884553,0.699507874883522,-0.11908573682868893,0.748822988600496,-0.2981075188171345,0.801737709881077,-0.22098658756551243,0.736507958895412,-0.2300639559645789,0.7742397244025888,-0.13583299580081054,0.77844083059626,-0.21975645086338183,0.8047340785103421,-0.20720004056523797,0.7787811825171885,-0.20972429011373225,0.7911848710478981,-0.2310806044853487,0.677487474153313,-0.1776410650080446,0.8452037450358455,-0.27493481905851425,0.7643455464158618,-0.23688416539118912,0.8132207674871132,-0.18963320994322946,0.9609663831528642,-0.21588796315156306,0
1.0,-0.846481647319312,0.468762028072052,0.9998916655786618,0.1059363741680593,1.0,-0.14827108939344227,1.0,0.3479085038214536,0.7861957900118179,0.30002969520507294,0.9400775618684647,0.2666405226961267,-1.0,0.17160807714381673,0.8222258249712615,0.05193120085314819,1.0,0.12400289429709319,0.9846896292687479,0.3891637857139745,0.5726323655812434,-0.44498768747546574,0.865632017704972,-0.0450999738972622,0.9627686293646981,0.11774759312737101,0.8167556370382225,0.31593828311273425,0.920092024831327,0.050717426827674744,0.9680505752150885,0.07743186047204183,1
0.897476913425025,0.969190141810737,-0.4987150965255829,0.7725818638965993,0.37220142035554016,0.4879909412766626,-0.32305894789401557,0.9556494083002041,0.11299292987570693,1.0,-0.23211961130202913,0.39989938238453254,0.06540064546123504,0.6906260329230481,0.0016577822807199803,0.29937395556457547,-0.17807602356196578,0.7971920308245335,-0.24218228557717436,0.6350361762431382,0.07578517813950329,0.6892756510008009,0.13658076538614253,0.43952567798435965,-0.4255984534479634,0.5693441522887244,-0.2638743588127479,0.6493137626654142,-0.12242445649923583,0.7668061073430007,-0.5144313280070504,0.475224836638074,-0.32680246190512807,0
1.0,1.0,0.1279375753907709,0.8467858447664991,0.11152103812268993,1.0,0.01348783326673279,1.0,0.2506954610112017,1.0,0.1926427496095447,1.0,-0.01485884304028888,1.0,-0.24146628655232133,1.0,-0.06635654669252725,1.0,-0.11938922212998762,1.0,-0.05418053682866325,1.0,-0.17945469382281298,1.0,-0.041635747452685085,1.0,-0.15313458658910653,1.0,-0.02501746289835004,1.0,-0.19262764938432486,0.8948207826277863,-0.18020026408610093,0
1.0,1.0,0.45293940865834403,1.0,-0.5207050816427675,1.0,0.18676736506621275,1.0,0.48639298534674397,1.0,0.5773558018259367,1.0,0.24355258052559267,1.0,0.4797022898787944,1.0,0.152084246129494,1.0,0.19027653968503336,1.0,0.3579341345989988,1.0,0.43923468044989034,1.0,0.40462154995634375,1.0,0.28542596175563373,0.9811909490239393,0.33439056336593465,1.0,0.17602097300963548,1.0,0.23477745548399911,1
1.0,0.790433420991758,0.15530984570575163,0.7913393678564921,0.13073985800830681,0.7656458869024696,0.2859241448506331,0.2227660652031867,0.344442717399841,0.7505523748786443,0.18258748235736133,0.6895015259801858,0.4154339889801501,0.9285943861999947,0.3105741628450752,0.7623010471613902,0.36775740508202703,0.2592585324665573,0.635876952876835,0.7169340700767327,0.3429929292702813,0.6572502096295997,0.3452988871743933,0.6187671832541257,0.3618767880569385,0.6118148500363326,0.47783126024677103,0.48926998514461895,0.4488541179726716,0.5117887631394671,0.4613526210580315,1.0,0.48237805275455825,0
1.0,0.7983,0.09417,0.78129,0.20656,0.71628,0.28068,0.6932,0.41252,0.65917,0.50122,0.57898,0.60814,0.4921,0.58445,0.33354,0.67861,0.29587,0.63548,0.09599,0.68104,0.02066,0.72236,-0.08748,0.63183,-0.11925,0.60696,-0.18226,0.56015,-0.25516,0.51701,-0.27339,0.42467,0
0.7288957733283032,0.6534484974249954,-0.4271824477377233,0.6626577185241753,-0.4693619352950925,0.6121830064039251,-0.548087442439358,0.45693296372949066,-0.5485046421437753,0.4834389341922825,-0.6434287335280465,0.42554438682209267,-0.7319890143236838,0.2600415854169912,-0.7536653752152583,-0.04162803820855568,-1.0,0.05352321605091609,-1.0,0.10910722781194462,-0.80739102096519,-0.04215130813272934,-0.8936657339622112,-0.1496104117617411,-0.8522055562038067,-0.26248833739490207,-0.9130592692402555,-0.4133960105870627,-0.895828531166112,-0.267666877282094,-0.8395406824099633,-0.3995705238391934,-0.8022830655514142,0
0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,1
1.0,1.0,-0.14236,1.0,-0.16256,1.0,-0.23656,1.0,-0.07514,1.0,-0.2501,1.0,-0.26161,1.0,-0.21975,1.0,-0.38606,1.0,-0.46162,1.0,-0.35519,1.0,-0.59661,1.0,-0.47643,0.9882,-0.49687,1.0,-0.7582,1.0,-0.75761,1.0,-0.84437,0
1.0,0.6257024773819064,0.4238491677459249,0.7665374059795991,0.6563463721770174,0.5695309173684263,0.7336205807697458,0.42732676587896656,0.6244221228224696,0.3256341204095681,0.9472457479611719,-0.21800774246686788,0.9056303658683024,-0.2035700346108979,0.7627101009622719,-0.3944819081337235,0.6240615890119869,-0.7907729175488228,0.7722336374832008,-0.8239861584904037,0.3647156350226374,-0.7422423601367311,-0.09235315082546287,-0.9998819841592067,-0.36781840067833527,-0.6546632820663317,-0.06362824570624126,-0.6850186444042392,-0.117121321659809,-0.33788831016654775,-0.6011719215711547,-0.21921871690241332,-0.7495984424892176,0
1.0,1.0,0.06655,1.0,-0.18388,1.0,-0.2732,1.0,-0.43107,1.0,-0.41349,0.96232,-0.51874,0.90711,-0.59017,0.8923,-0.66474,0.69876,-0.70997,0.70645,-0.7632,0.63081,-0.80544,0.55867,-0.89128,0.47211,-0.865,0.40303,-0.83675,0.30996,-0.89093,0.22995,-0.89158,0
1.0,0.80627,0.13069,0.73061,0.24323,0.64615,0.19038,0.36923,0.45577,0.44793,0.46439,0.25,0.57308,0.25192,0.37115,0.15215,0.51877,-0.09808,0.575,-0.03462,0.42885,-0.08856,0.44424,-0.14943,0.40006,-0.1994,0.34976,-0.23832,0.29541,-0.26634,0.23896,-0.23846,0.31154,0
