0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,label
1.0,1.0,0.06655,1.0,-0.18388,1.0,-0.2732,1.0,-0.43107,1.0,-0.41349,0.96232,-0.51874,0.90711,-0.59017,2.698421344300687,-0.66474,0.69876,5.131336295111538,0.70645,-0.7632,0.63081,-0.80544,0.55867,-0.89128,0.47211,-0.865,0.40303,-0.83675,6.111874791121124,-0.89093,0.22995,-0.89158,0.0
1.0,1.0,-0.5421,1.0,-1.0,1.0,-1.0,0.024819263215601572,0.36217,1.0,-0.41119,1.0,1.0,1.0,-1.0,1.0,-0.29354,1.0,-3.3381576075036845,1.0,1.0,1.0,1.0,1.0,-0.40888,1.0,-0.62745,1.0,-0.529212080709898,1.0,-1.0,1.0,-1.0,1.0
1.0,1.0,-0.16316,1.0,-0.10169,0.6197466943510881,-0.15197,5.5788312585895525,-0.19277,0.94055,-0.35151,0.95735,-0.29785,0.93719,-0.34412,1.20277200417011,-0.28106,0.90137,-0.43383,6.405460103906824,-0.47308,0.82987,-0.02180355504691972,0.8408,-0.47137,0.76224,-0.5837,0.65723,-0.68794,0.68714,-1.8840840830427825,0.64727,-0.67226,0.0
-0.15237172750423533,1.0,-0.86701,1.0,0.2228,0.508447375914628,-0.39896,1.0,-0.1209,1.0,0.35147,1.0,0.07772,1.0,-0.14767,1.448002958332313,-1.0,1.0,-1.0,0.61831,0.15803,1.0,0.62349,1.0,-1.0400230301044486,1.0,0.35924,1.0,-0.66494,2.2120072365887755,0.88428,1.0,-0.18826,1.0
1.0,1.0,0.3380990491817062,1.0,0.0342,1.0,-0.05563,1.3270019744821715,0.08764,1.0,0.19651,1.0,0.20328,1.0,4.684246510942439,1.0,0.10561,1.0,2.929279378094175,1.0,-0.17611202031357687,1.0,0.4175,1.0,0.20033,1.0,0.36743,0.95603,-1.346195001948041,1.0,0.32492,1.0,0.46712,0.0
1.0,0.50932,-0.93996,1.0,0.26708,5.4422999998059725,-1.0,1.0,-1.0,0.43685,-1.0,0.0,5.01314243130377,-1.0,-0.34265,-0.37681,0.03623,1.0,-1.0,0.0,0.0,0.0,0.0,-0.16253,0.92236,0.39752,0.26501,0.10248911356384076,0.0,1.0,0.23188,0.0,4.678063204285428,1.0
3.9911771479309364,0.99645,0.06468,0.5436735169917886,-0.01236,0.97811,0.02498,0.96112,0.02312,0.99274,0.07808,3.995193278889274,0.10346,0.94212,0.05269,0.88809,0.1112,0.86104,0.08631,0.81633,0.8518375521380375,0.83668,0.14442,0.81329,0.13412,0.79476,0.13638,0.7911,0.15379,0.77122,0.1593,0.70941,0.12015,0.0
0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1.3253110527449516,0.09945029881511336,6.10826013532234,1.0,1.0,-2.033714950152067,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.4896162186496797,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0
1.0,-0.1842998628453869,0.02528,0.5688376959622361,0.05031,0.57197,0.18761,0.08776,0.34081,0.63621,-1.1953515932976477,0.62099,0.14285,0.78637,0.10976,0.8076235865043925,0.18151,0.14395,0.41224,0.53888,0.21326,0.5142,0.22625,0.48838,0.23724,5.7028149556721965,0.24618,0.43433,0.25306,6.111874791121124,0.25792,3.489618707968119,0.33036,0.0
0.0,1.0,-1.0,0.0,0.0,5.4422999998059725,0.0,1.0,2.3785817424028135,1.0,-1.0,-0.71875,1.0,0.0,0.0,-1.0,1.0,6.6145476756881365,1.0,-1.0,1.0,6.369205540694981,0.5625,-1.0,1.0,1.0,1.0,1.0,-1.0,-0.23664545514819446,1.0,1.0,1.0,1.0
1.0,1.0,-0.00612,5.777690578596675,-0.09834,1.0,-0.07649,1.0,-0.10605,1.0,-0.11073,1.0,-0.39489,1.0,-0.15616,0.92124,-0.31884,0.86473,-0.34534,0.91693,0.09274119138934445,0.9606,-0.46866,0.81874,-0.40372,0.82681,-0.42231,0.75784,-0.38231,0.80448,-0.40575,0.3763774313238642,-0.45039,0.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,2.3521268452694177,0.0,0.0,0.0,1.0,-1.0,-1.0,2.549056136454618,-1.0,1.0,-1.0,1.0,1.0
1.0,0.96071,0.07088,1.0,0.04296,1.0,0.09313,0.90169,-0.05144,0.89263,0.0258,0.8325,-0.06142,-0.2297242912991535,0.09831,6.610412013967866,1.1435040321615302,0.75206,-0.05295,0.65961,-0.07905,-2.5763505655963703,-0.05929,0.55677,-2.465080513694784,0.58051,-0.02205,0.49664,0.45950287445624405,0.5131,-0.00015,0.52099,-0.00182,0.0
0.0,-1.0,1.0,0.0,0.0,-0.06387934698338026,0.0,-1.0,1.0,1.0,1.0,0.0,-0.2553923395107314,0.0,0.0,1.0,-1.0,-2.208278583381741,1.0,1.0,1.0,-2.133448676047052,0.0,6.185749120402306,-1.0,1.0,-2.134759827758093,1.0,1.0,-1.0,1.0,0.0,0.0,1.0
1.0,1.0,-1.9435192147320186,1.0,0.02942,1.0,-0.05131,1.0,-0.01707,1.0,-0.11726,0.84493,-0.05202,0.93392,-0.06598,0.6917,-0.07379,6.6145476756881365,-0.20367,0.9491,-0.31558,0.80852,-0.31654,0.84932,-0.34838,5.7028149556721965,5.411246430105635,0.73094,-0.38576,0.54356,-0.26284,0.64207,-0.39487,-0.4157359954727715
1.0,1.0,0.5782,1.0,-1.0,1.0,-3.143430195099586,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,6.405460103906824,-0.62796,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0
1.0,0.5090342586246899,0.3774928029012953,1.0,-1.2696182035300112,0.86635,-0.81779,0.94817,0.61053,0.95473,5.0941783785894685,0.88486,-0.31736,-0.6653691860956299,-0.23433,0.81051,-0.6218,0.12245,-1.0,6.405460103906824,0.11053,-1.5783854391189185,-0.78547,0.55389,-0.82868,0.48136,5.411246430105635,0.4065,-0.89674,0.32984,-2.3288724538837635,-0.13341,1.0757909959258636,0.0
0.0,-1.0,-1.0,0.0,0.0,5.4422999998059725,1.0,1.0,-0.375,0.0,0.0,0.32875608983215976,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,-1.321594812584717,-1.0,-1.0,1.7977064224372377,-1.0,-1.0,0.0,0.0,-1.0,1.0,1.0
1.0,1.0,0.0838,1.0,4.731930016342582,1.0,-0.13308,0.6605675352106162,0.6452,1.0,1.3207040463122914,1.0,0.59113,1.0,0.20481125523835952,1.0,0.82777,1.0,-0.19727832251474475,1.0,2.41391256868192,-0.06043245213618886,1.0,6.185749120402306,1.0,0.83899,5.411246430105635,0.74822,1.0,0.64358,1.0,0.52479,1.0,0.0
0.0,5.607210863876557,-1.0,2.5584576522806604,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.5638110564876535,-1.0,-1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.5903290342651031,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
1.5739111032593978,-0.6089681406269005,-0.14236,1.0,-0.16256,1.0,-0.23656,5.5788312585895525,-0.07514,1.0,5.0941783785894685,1.0,-0.26161,6.880298017207723,-0.21975,1.93070136986047,-0.38606,1.0,-0.46162,6.405460103906824,-0.35519,1.0,-0.59661,1.0,-0.47643,0.9882,-0.49687,1.0,-0.7582,1.0,-0.75761,0.716725314242592,-0.84437,0.0
1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-0.0184,1.0,-1.0,1.0,1.0,1.0,-0.85583,1.0,1.0,1.0,5.222919721904806,0.0,0.0,1.0,1.0,1.0,-0.79141,1.0,1.0,1.0,-0.21298149590695314,5.178568289029093
1.0,0.88208,-0.14639,0.93408,0.5276412255242571,-0.4951300730419197,-0.1645,0.88307,-0.17036,0.88462,-0.31809,0.85269,-0.31463,0.82116,-0.35924,1.7818239800295301,-0.33632,6.6145476756881365,-0.47022,0.70555,-0.47153,0.6615,-0.50085,0.61297,2.0824834921884876,0.56804,-0.54629,0.50179,-0.59854,-2.410822982075053,-0.57377,0.42189,-0.58086,0.0
1.0,0.71253,-0.02595,0.41287,-0.23067,0.98019,-0.09473,5.5788312585895525,-0.10236,1.0,-0.10951,0.58965,1.0,0.83726,-1.0,6.610412013967866,-0.17863,0.8076,-0.870102751853239,-0.25914,0.9273,0.51933,5.222919721904806,0.65493,-0.20392,0.93124,-0.41307,0.2327633915236192,-0.21901,0.86136,-0.87354,-0.23186,-1.0,1.0
1.0,1.0,0.39537533878533426,0.72314,0.27686,0.6857692899004082,-0.58388,1.0,-0.28207,1.0,-0.49863,0.79962,5.01314243130377,0.76837,0.14638,1.0,0.39337,1.0,0.2659,0.96354,-0.01891,0.92599,-0.91338,1.0,0.14803,1.0,-0.11582,1.0,-0.11129,1.0,-0.3524106439295055,1.0,-0.57758,0.0
1.0,0.44593132438510596,0.8793409166345609,1.0,1.0,1.0,-0.67321,0.80893,-0.40446,1.0,-1.0,1.0,5.01314243130377,1.0,0.73393,0.17589,0.70982,1.0,0.78036,1.3414061900137784,0.85268,1.0,5.222919721904806,1.0,0.85357,1.0,-0.08571,0.95982,-0.3625,-0.1792484024091896,0.65268,1.0,0.34732,1.0
1.0,1.0,0.00433,1.0,-0.01209,0.45905481304520834,-0.0296,1.0,-0.07014,6.10826013532234,-0.06256,1.0,-0.06544,2.074001177082077,-0.07917,0.92561,-0.380347459595611,6.6145476756881365,5.131336295111538,0.99589,5.199288354134316,0.94815,-0.12955444858359283,0.9780597520018602,-3.5916552457104225,0.89067,-1.087102416096312,0.85644,-0.18552,0.83777,-0.20101,0.83867,-1.8767897438288794,0.0
0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0
1.0,0.91241,0.04347,0.94191,0.0228,0.94705,0.05345,0.93582,0.01321,1.880360446442877,0.06348,1.0397793277923242,0.12067,0.92048,0.06211,0.88899,0.7329257346512769,0.83744,0.14439,0.80983,0.11849,0.77041,0.14222,0.75755,0.11299,0.7355,0.13282,0.66387,0.03822939064501589,0.70925,0.10754,0.65258,0.11447,0.0
1.0,1.0,0.02461,1.2152224936575313,0.04861,0.97545,0.07143,5.5788312585895525,-1.0,-2.7923604476062236,0.11147,0.88462,0.5364,6.880298017207723,0.14137,0.76929,0.15189,1.0,0.41003,4.561940747992454,1.5735814169069904,0.60138,0.16516,0.54446,0.1639,0.48867,1.6460087096116178,0.11603844821134468,0.15436,0.38352,0.14677,1.0,1.0,1.0
3.9911771479309364,5.607210863876557,0.06538,1.0,0.20746,1.0,0.26281,0.93051,0.32213,0.86773,0.39039,0.75474,5.01314243130377,0.79555,0.52321,0.65954,0.60756,0.57619,0.62999,0.47807,0.67135,0.40553,0.6884,0.34384,0.72082,0.27712,0.72386,6.136648717168307,0.70682,0.11372,0.72688,3.478280571976086,0.71444,0.0
1.0,-2.684162863863406,-1.0,1.0,1.0,1.0,-0.14375,5.5788312585895525,0.0,-1.0,1.0,1.0,1.0,6.880298017207723,-0.2522690854923937,-1.0,-1.0,0.0875,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0
1.0,0.90932,0.08791,5.777690578596675,0.16888,1.0,0.16598,0.55187,0.68154,0.70207,0.36719,0.16286,0.42739,0.5762,0.46086,0.51067,0.49618,0.31639,0.12967,0.37824,0.54462,0.31274,0.55826,0.24856,0.56527,0.18626,-0.9446806744419484,0.12635,0.56101,0.06927,0.55061,0.12137,0.67739,0.0
1.0,-0.64286,-1.0,1.0,0.82857,1.0,-1.0,1.0,1.8329832493569675,1.0,0.96161,1.0,-0.37679,1.0,-1.0,4.6723136533210585,0.13839,1.0,-1.0,1.0,-0.03393,-0.84286,5.222919721904806,0.5375,0.85714,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0
1.0,0.99025,-0.05785,0.99793,-0.13009,0.98663,-0.1943,0.99374,-0.25843,0.92738,-0.3013,0.92651,-0.37965,0.89812,-0.43796,0.84922,-0.8772568949891602,0.87433,-0.57075,0.79016,-0.59839,0.74725,-0.64615,0.68282,-0.68479,0.65247,5.411246430105635,0.6101,5.041804212623102,0.54752,5.116314591873182,0.49195,-0.83245,0.0
0.0,0.0,0.0,0.0,0.4011779325536267,0.0,0.0,1.0,1.0,1.0,-1.314294684813695,0.0,0.0,0.0,0.0,-0.375,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,5.029637501006215,5.7028149556721965,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,-0.0373,1.0,-0.07383,0.99601,-0.11039,0.99838,-0.09931,0.98941,5.0941783785894685,0.96674,-0.21695,0.95288,-0.25099,0.91236,4.989049809096155,0.90581,5.131336295111538,0.89991,-0.34691,-1.9206650322219834,-0.37643,0.86213,-0.4299,0.83172,-0.43122,0.4299715781759721,-0.42593,0.77919,-0.47977,5.6320529416906036,-0.50152,0.0
1.0,0.94598,-0.02685,-1.0,0.26131,-0.36393,1.1688503339503504,0.69258,-0.63427,1.0,-0.03353,-0.2902,2.160564397804375,-0.54852,1.9915993151779845,6.610412013967866,-0.27181306775245434,1.0,-0.50424,-0.29735,-0.31454,-0.73864,0.37361,-0.032402185577046994,-0.46734,0.5856375977443987,-0.5813,1.0,-0.61393,-0.09634,0.20477,-0.06117,0.41913,0.029397587195612584
1.0,0.98166,0.00874,0.98103,-0.03818,0.97565,-0.05699,0.95947,-0.06971,0.99004,-0.04507,0.94713,-0.11102,0.93369,-0.1279,0.94217,-0.11583,0.79682,-0.192,0.88274,-0.17387,0.86257,-0.18739,6.185749120402306,-0.19689,0.81813,-0.21136,0.78546,-0.23864,0.76911,-0.23095,0.74323,-0.23902,0.0
1.0,0.0,0.0,1.0,0.51724,0.0,0.0,0.10991,-1.0,0.0,0.0,2.2998195044080227,0.0,-0.4698793625017621,-0.22414,-0.55711,-0.83297,0.7694,0.63147,0.0,-0.8390238942285599,0.53448,0.35668,-0.90302,0.44828,1.0,-1.0,-1.0,0.81573,0.0,0.0,0.0,0.0,1.0
1.0,0.84134,-0.18362,0.43644,-3.058237138234334,0.93421,-0.00267,0.87947,0.13795,0.81121,-0.01789,0.88559,0.4515314618760654,0.91714,-0.57486,0.75,-0.2952,0.86676,-0.20104,6.405460103906824,1.0,0.4661,-0.1629,0.90066,-0.02778,2.2360437890961165,-0.01158,0.61582,-0.9911356677213208,0.84463,-0.25706,0.93323,-1.8222529649438806,0.0
0.0,1.0,1.0,1.0,-1.0,0.0,0.0,-0.742268355606278,0.0,6.10826013532234,0.8640304125251159,2.3075265733902435,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,5.222919721904806,1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,0.9101,1.0,-0.2697,0.0933518175413729,-0.83152,5.0941783785894685,-1.0,1.0,-1.0,0.72526,-1.0,-0.57779,-1.0,5.131336295111538,-1.0,-1.0,6.369205540694981,-1.0,0.90014,-1.0,1.0,-1.0,1.0,-1.0,1.0,5.116314591873182,3.1224636942227164,0.34845,0.0
1.0,-0.67935,-1.0,-1.0,1.0,1.0,0.63317,0.03515,-1.0,-1.0,5.0941783785894685,6.628998634685632,1.0,0.88683,-1.0,-1.0,1.0,0.8384,-1.3338909008843824,1.0,5.199288354134316,-1.0,-1.0,-0.18856,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.3745782304541234,1.0
1.0,0.95659,0.08143,0.97487,-0.05667,0.97165,-1.4393359694098884,0.96097,-0.06561,0.94717,5.0941783785894685,0.95436,-0.16795,0.94612,-0.19497,0.9963,-0.32268,0.90343,-0.35902,0.91428,-0.27316,0.9014,-0.29807,6.185749120402306,-0.40747,0.87244,-0.7616554310159172,0.92059,-0.30619,0.83951,-0.39061,0.82166,-1.71358625703295,0.0
1.0,0.08333,-0.20685,-1.0,1.0,-1.0,1.0,0.71875,0.47173,-0.82143,-0.62723,-1.0,-2.6465633411183815,-1.0,1.0,-0.02753,0.59152,-0.42113,-0.42113,-0.74628,-1.0,-1.0,5.222919721904806,-1.0,0.2381,1.0,-1.0,-1.0,-0.38914,-1.0,-1.0,-1.0,0.61458,1.0
1.0,1.0,-0.02259,1.0,-0.04494,0.3413199791631132,-0.06682,1.0,-0.08799,1.611737142678211,0.56173,1.0,-0.12738,1.0,-0.14522,1.0,0.32407,1.0,-0.17639,0.99484,-0.18949,-2.644959101375773,1.3835280653209867,1.0,-0.92284,0.8728,-0.21793,0.8292,-0.2237,0.78479,-0.22765,0.73992,-0.22981,0.0
0.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.6950341909541018,0.0,1.0,5.0941783785894685,-2.486834401270503,-0.1875,1.0,1.0,-1.0,4.989049809096155,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.883676640320131,0.0,0.0,-1.0,-1.0,1.0
1.0,1.0,0.05812,0.94525,-0.3154328724861415,0.99952,0.13231,1.0,-0.01911,0.94846,0.07033,6.628998634685632,0.14644,0.94862,-0.7904198420412532,0.90896,0.20119,6.6145476756881365,0.16265,0.99695,0.14258,0.90784,5.222919721904806,0.91667,0.22431,0.88423,0.23571,0.88568,5.041804212623102,0.6157751737321764,0.29576,0.83574,0.31166,0.0
0.18275363166005887,-3.303323734712297,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.3889724372458882,0.0,-0.61354,-0.67708,0.80521,0.36146,0.51979,0.14375,0.0,0.0,-1.0,-0.27083,-0.84792,0.9625,1.0,1.0,-1.0,0.67708,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.09771,5.777690578596675,0.12197,1.0,5.3407935767817225,0.98602,0.09237,0.9493,0.19211,3.302209770479996,0.24288,0.89241,0.28343,0.85529,0.26721,1.629778639298305,0.33129,0.83393,0.31698,0.74829,0.39597,0.76193,0.34658,0.68452,0.42746,0.62764,0.46031,0.56791,0.47033,0.54252,0.50903,0.0
1.0,0.01667,-0.35625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12292,-0.55,0.22813,0.82813,1.0,-2.2951778712934203,0.0,0.0,0.08333,-1.0,-0.10625,0.38361354544536386,0.9858197550298623,-0.76667,-1.0,0.18854,0.0,0.0,1.0,-0.27292,1.0
1.0,5.607210863876557,0.16801,0.99352,0.9250055642708878,0.94616,3.045470850752022,0.91759,0.2261,0.91408,0.37107,0.8425,5.01314243130377,0.81011,0.49225,0.78473,-0.7850336009886627,6.6145476756881365,0.56977,0.56553,0.58071,0.55586,0.6472,0.48311,0.55236,0.43317,0.69129,0.35684,0.76147,0.33921,0.66844,0.22101,0.78685,0.0
1.0,0.63816,1.0,0.20833,-1.0,1.0,1.0,0.87719,0.30921,-0.66886,1.0,-0.05921,0.48961674801441746,0.01754,3.427810469878154,-0.51535,-1.0,0.14254,-0.03289,0.32675,-0.4386,3.7488160763079303,1.0,0.80921,-1.0,1.0,-0.0614,4.842809022101389,1.0,0.20614,-1.0,-0.7479208585315353,1.0,1.0
1.0,1.0,-0.41457,1.0,0.12350866302455088,0.8706,0.18593,1.0,-0.09925,0.93844,0.4799,6.628998634685632,-0.1608,1.0,0.00879,0.97613,-0.50126,0.80025,-0.24497,0.88065,-0.19095,1.1184838002038315,2.0738855196824098,0.93593,0.10678,0.9289,-1.8448136040246084,1.0,0.313959710530567,0.4397,0.19849,0.51382,-0.05402,-0.04403126746123309
1.0,0.84783,0.10598,1.0,0.3913,1.0,-1.0,0.66938,0.08424,1.0,0.27038,1.0,0.60598,1.0,0.35507,6.610412013967866,1.227549693553375,0.58424,-0.43025,1.0,0.63496,0.8913,0.26585,0.91033,5.029637501006215,1.0,0.15942,0.37681,-0.01947,1.0,0.22464,1.0,4.678063204285428,1.0
1.0,1.0,0.28046,1.0,0.02477,1.0,0.07764,1.0,0.04317,0.98762,0.33266,1.0,0.05489,1.0,0.04384,0.9575,-0.24598,3.495864323103114,-0.8738411806449136,1.0,0.0415,0.99933,0.27376,1.0,-0.39056,0.96414,-0.02174,0.86747,0.2336,0.94578,-0.22021,0.80355,-0.07329,5.178568289029093
0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0801312737805957,6.6145476756881365,1.0,1.0,0.7727798679620046,1.0,-1.0,1.0,-1.1544965021987488,1.0,-1.0,1.0,0.65625,0.0,0.0,5.6320529416906036,-1.0,1.0
-1.1077466792555408,5.607210863876557,0.67784,0.81309,0.82021,0.43019,1.0,0.20619,0.49296533957670097,-0.43872,1.0,-0.79135,0.77092,-1.0,0.40268,-0.39046,-0.58634,-0.97907,-0.42822,-0.73083,-0.76339,-0.37671,-0.97491,0.41366,-1.0,0.41778,-0.93296,0.25773,-1.0,0.9357,-0.8227172615975902,0.98816,0.03446,0.0
1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-2.9343274536810764,1.0,1.0,5.01314243130377,1.0,1.024535241219005,1.0,1.0,1.0,-0.011960998504996878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8850936741681252,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0
1.0,1.0,0.03529,1.0,2.3226325507405385,1.0,5.3407935767817225,1.0,0.25068,2.6799022739747853,0.28778,1.0,0.38643,1.0,0.31674,1.0,4.989049809096155,-1.4948776887838888,0.53846,1.0,0.61267,1.0,0.59457,0.89593,0.68326,3.430127333279186,0.71374,0.85611,0.67149,0.74389,0.85611,0.71493,0.75837,0.0
0.36055504281330986,1.0,-1.0,1.0,1.0,-1.0,-0.39684060872858395,2.46879961235733,5.034265938660302,0.0,0.0,0.0,0.09962590893936296,-1.0,1.0,1.0,-1.0,1.0,-1.0,6.405460103906824,1.1858175568812779,1.0,5.222919721904806,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,1.0
1.0,0.96087,0.0862,0.9676,0.19279,0.96026,0.27451,2.9570453118806244,0.35052,0.92867,0.46281,0.86265,1.1142271932785968,0.8282,0.58794,0.73242,0.69065,0.69003,0.7314,0.54473,0.6882,0.48339,0.76197,0.40615,0.74689,0.33401,0.83796,0.24944,0.86061,0.13756,0.86835,0.09048,0.86285,0.0
1.0,0.69444,0.38889,0.0,0.0,-0.32937,0.69841,0.0,0.0,0.0,5.0941783785894685,0.0,0.0,0.20635,4.684246510942439,0.21032,0.19444,0.46429,0.78175,0.0,0.0,0.0,0.0,0.22699623132088065,0.27381,0.7619,0.63492,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0507,1.0,0.10827,1.0,0.38644940596447636,1.0,5.034265938660302,1.0,3.198457589458253,3.6035035052876165,0.38261,0.94575,0.42881,0.6250740254619875,0.50391,0.75906,4.233801820940005,0.80644,0.59962,0.79578,0.62758,0.66643,0.63942,0.59417,0.69435,0.49538,0.72684,0.47027,0.71689,0.33381,0.75243,0.0
