0,1,2,3,4,5,label
-0.28354947,-0.42595931,0.44524439,0.12948491,-0.37786573,1.4127367,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-4.002487862629081,0.0
0.044037141,-0.25786243,9.989496329427736,10.004555584272547,-0.37786573,0.86121054,0.0
0.11619427,-0.45250093,0.12967348,-0.85955255,-0.37786573,-0.94572324,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
-0.34232535,-0.42595931,0.17475504,0.71472166,10.0049654879065,1.3121822,0.0
-0.78441482,-0.47019533,-0.59163147,0.3622262096552612,7.456991508950493,-0.94572324,0.0
-0.28710651,-0.42595931,0.80589687,0.28265069,-0.37786573,0.87949317,0.0
0.014903275,-0.44365372,0.039510361,10.004555584272547,-0.37786573,1.0866964,0.0
-0.096889465,-0.09602045056308353,-3.815917543050035,-1.2291571728405506,10.0049654879065,0.56868837,0.0
1.3062788,1.5292729,-0.27606055,1.1615607,0.44490516,0.24264805,0.0
-0.41990273,-5.123838471127484,0.62557063,6.033993884322567,-0.37786573,1.1110732,0.0
-0.2613603,10.0000062172904,1.7976912,0.88476522,0.62912234,0.99223609,0.0
-0.78441482,-5.086857566738415,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
9.997237792011457,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
-0.069110663,-0.43038291,0.30999972,0.54805366,-1.2641596799395023,0.74542051,0.0
9.997237792011457,0.11814376,-0.41130523,0.57294838,-0.37786573,0.98614188,0.0
-0.33334805,-0.44807732,0.49032595,-2.571334948842003,0.61842161,10.006245889191648,0.0
0.529673958298871,-0.32864006,-0.050652758,0.95143242,10.0049654879065,3.1810477474224514,0.0
-0.11535221,-0.37287609,1.7722010646274418,-0.85955255,-0.37786573,-0.94572324,0.0
0.08028509,-0.45250093,0.12967348,-0.85955255,-0.37786573,-0.94572324,-0.3366710342543506
-0.78441482,-0.47019533,-0.59163147,10.004555584272547,-0.37786573,-0.94572324,0.0
0.40228206,0.034095321,-0.18589744,1.4121956,0.78127026,1.2793152343862628,0.11121146799406989
0.70700197,2.1220356,-2.137808279411408,-0.85955255,-0.37786573,-0.94572324,0.0
0.2042734,0.88342695,-3.0754200909392213,-0.85955255,-0.37786573,-0.94572324,-0.05012840184809094
-0.56946787,-0.43923012,-2.990843405076876,10.004555584272547,-0.37786573,1.1141203,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
-0.78441482,-1.6857698970514803,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
-3.6632021048498014,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
0.14634444,-0.33748727,-0.36622367,0.8417269,1.6810535,1.0714608,0.0
0.1317775,-0.34633447,0.039510361,-0.85955255,-0.37786573,-0.94572324,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,4.363253162100071,-0.94572324,0.12096265235278336
-0.78441482,-0.47019533,1.445239476296164,-0.85955255,-0.37786573,-0.94572324,0.0
0.56827734,1.6487101,0.08459192,0.63497419,0.94497497,0.80026842,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.11029191836671293,-0.94572324,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1.1868638,2.3166741,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0.0
-6.054048289476512,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
9.997237792011457,-3.5602776946763264,0.860028632176087,2.4663862871430937,-0.37786573,-0.94572324,1.5306232895807108
-0.4418298920582151,-2.8596323650311555,-0.59163147,-0.85955255,-3.08452392627773,-0.94572324,0.0
-0.78441482,-0.47019533,3.8185742765632797,-0.85955255,-0.37786573,-0.94572324,0.0
0.3114928,0.17274682668493396,0.08459192,-0.85955255,-0.37786573,-0.94572324,-0.5109114569947608
-0.46360353,-0.44807732,0.039510361,0.094041587,2.1414153,0.80026842,0.0
0.18987585,0.10044935,-0.32114211,-0.85955255,10.0049654879065,-0.94572324,-0.6340417729470924
-0.78441482,-0.47019533,-0.59163147,0.22159036860682446,-0.37786573,-0.94572324,1.5306232895807108
0.93075683,0.75956609,-0.41130523,1.1628265,-0.37786573,0.87949317,1.5306232895807108
-0.26762747,-0.43923012,7.674409534708127,0.5750581,0.9129155860169175,0.88863449,0.0
-0.36790217,-0.45250093,1.1214678,0.46661841,0.17965876,0.92215265,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-0.38841130025367493
0.053691969,0.060636934,0.98622311,0.12399963,-0.37786573,1.2969467,1.5306232895807108
-0.12483765,-0.4038413,-0.32114211,-1.227800973806641,-0.37786573,-0.94572324,0.0
1.4312834,10.0000062172904,9.989496329427736,10.004555584272547,-0.37786573,0.24874226,0.0
-0.55659477,-0.43923012,3.2853826,0.5673764529159021,0.1855524,0.46813388,0.0
1.0430577,2.7988467,-0.45638679,2.1771806,-0.37786573,0.73323209,0.0
-2.1864333391338997,10.0000062172904,0.08223111633046602,5.5008359,-0.37786573,0.63877181,0.0
-0.78441482,3.2960185879906456,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
-0.78441482,-0.47019533,-0.59163147,-2.8667156113538304,-5.866614201402696,-0.94572324,0.0
0.58030353,-0.45250093,0.12967348,-0.85955255,-0.37786573,-0.94572324,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
-0.42193533,-0.45250093,0.58048907,-0.85955255,-0.37786573,-0.94572324,0.0
0.79457295,2.4538057,-0.36622367,0.89067244,2.857146,1.0775551,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-0.6877346612253503
0.026251932,-0.12515436,-0.14081588,0.84889995,-0.37786573,0.99223609,-0.06700737740180532
-0.065553621,-0.41711211,-0.36622367,-0.8403393913117927,-0.37786573,0.75151473,0.0
-0.25356869,-0.31979286,2.3386699,1.1577632,0.27214599,0.8916816,0.0
-0.17107919,-0.42153571,-1.2599086872768146,0.36028844,-0.37786573,1.162874,0.0
0.011515617,3.6525874810493555,-0.050652758,0.046783825,-0.37786573,1.5132912,0.0
0.72292397,0.582622,0.17475504,0.77421581,-1.1539566862550832,0.86730475,0.24266924438549242
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.16368719369852158
-0.33470311,1.314789859408921,-0.230979,-0.39836742,4.037450549970039,0.35234386,0.0
-0.78441482,-0.47019533,-0.03961191973949063,-0.85955255,-0.37786573,-0.94572324,0.0
-0.78441482,-0.47019533,-0.59163147,2.8711437778240456,-0.37786573,-0.94572324,0.0
-0.077241044,2.253194590816947,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0.0
-0.38297725,-0.4082649,1.4821203,1.3016462,0.1218419,0.86121054,0.0
-0.78441482,-0.47019533,9.989496329427736,-0.85955255,-0.37786573,-0.94572324,0.0
0.3294474,0.1844978,0.2198366,2.2035012381104107,0.31432333,1.3152293,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
0.12771231,2.7031575387778024,0.039510361,-0.85955255,-0.37786573,-0.94572324,0.0
1.2178609,0.83919093,-0.230979,-2.1981563145041756,-0.37786573,1.2451459,0.0
9.997237792011457,-0.36845248,0.039510361,0.77252803,10.0049654879065,1.0497263141369833,0.0
0.086382876,-0.010140702,-0.14081588,0.51303228,10.0049654879065,0.92519976,0.5959059798241032
-0.78441482,-0.47019533,-1.2215696316132447,-0.85955255,-0.37786573,-0.94572324,1.5306232895807108
-0.009657251,-0.27113323,0.76081531,0.57590199,-0.37786573,1.1720153,0.0
0.11483921,-0.22247361,2.5640777,0.58645059,0.31168931,0.91605844,0.0
-0.78441482,-0.47019533,9.989496329427736,-0.85955255,-0.37786573,-0.94572324,0.0
0.72173829,0.84803813,0.08459192,1.7269661,-0.7193872228016489,10.006245889191648,0.0
0.2261238,0.087178548,9.989496329427736,0.82147357,0.5094388,1.01966,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
0.14837703,-0.44807732,-0.27606055,1.1400415,-0.37786573,1.8576142,0.0
-0.37840391,-0.43480652,0.80589687,-0.092035852,0.25591381,3.2050240045373277,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.21204100222246622
6.859789603412693,-0.47019533,-0.59163147,-0.85955255,1.4557675735766473,-4.1897596678766265,0.0
-0.34130905,-0.35960528,0.80589687,0.1856035,-0.37786573,0.83378658,0.0
-0.0084715705,-4.433490324879135,-0.0055711987,1.4835042,0.542858,0.86121054,0.0
-0.017618249,-0.43923012,2.654212314906844,-0.85955255,-0.37786573,10.006245889191648,0.0
-0.16430388,-0.14284877,1.0313047,1.2792831,1.8747532,0.97395345,0.0
-1.305341588591734,-0.41711211,1.1665493,0.77716942,0.86776508,0.85511633,0.0
0.74731511,1.294822,-0.45638679,1.7117761,-0.37786573,0.94043529,0.0
0.2340848,-0.44807732,0.58048907,-0.85955255,-0.37786573,3.767749278045742,0.0
-1.4912020091652476,2.039562237761665,9.989496329427736,-0.85955255,-0.37786573,-0.94572324,0.0
9.997237792011457,-0.31979286,9.989496329427736,0.23539293,-0.37786573,0.7566936694227459,1.5306232895807108
-0.26542549,-0.3994177,0.40016284,1.2700004,-0.37786573,0.91910555,0.0
-0.13652507,-2.063795904124599,9.989496329427736,1.1240076,4.9025988,1.421878,0.0
0.27693868,-1.6980543189908175,0.12967348,-0.85955255,1.790521117600997,-0.94572324,0.0
0.0084667236,-0.15169597,0.71573375,0.356069,10.0049654879065,1.2085806,0.0
0.13923035,0.83476733,-0.18589744,0.49573257,-0.37786573,10.006245889191648,0.0
-2.0868850166241613,-0.43038291,-0.32114211,0.075054093,-0.37786573,1.0714608,-0.15121139369780912
0.29743402,-0.195932,0.2198366,-0.85955255,-0.37786573,-0.94572324,0.0
0.17818843,-0.41711211,-0.27606055,0.53961477,1.4927865,1.2817111,0.0
-2.7667253222637904,-0.44365372,1.2480027896751926,2.0147321,-0.37786573,-1.1539785033710412,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
0.23730308,-0.24459162,-0.7883153250135033,-6.724867744647841,-0.37786573,-0.94572324,1.5306232895807108
9.997237792011457,-0.32864006,-0.0055711987,0.44594314,1.3727408,0.75456183,-0.20612156310455276
-0.78441482,10.0000062172904,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
-0.028966906,-0.34633447,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0.0
-0.31217518,-0.45250093,-0.18589744,-0.9490566765455763,10.0049654879065,1.1232616,-0.5513495808052978
0.43023024,-0.23574442,-0.14081588,4.528796198193044,-0.37786573,10.006245889191648,0.0
-0.32115248,-0.42595931,-0.0055711987,3.510741825528257,-0.8449577055558528,0.74542051,0.0
-0.016432569,-0.6555843971862461,0.08459192,0.20416905,0.42613773,4.728722861652413,0.0
0.28134264,-0.032258713,0.08459192,-0.85955255,-0.37786573,-0.94572324,0.0
-0.78441482,-0.47019533,1.0555243889679384,-0.85955255,-0.37786573,-0.94572324,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
-0.3994074,-0.4082649,9.989496329427736,0.91556715,0.44977811,0.68143129,0.0
0.4138001,0.029671718,9.989496329427736,6.960012094994282,-5.877983294548069,1.0958377,0.0
0.58352181,-2.1149001586861633,9.989496329427736,1.4252759,10.0049654879065,1.6047044,0.0
0.02150921,-3.950633817560207,-0.18589744,0.76493303,-0.37786573,1.3700772,0.0
0.29811155,0.0075537073,-0.14081588,1.3062876,2.5347742,0.9983303,0.0
0.17784966,-0.010140702,0.08459192,-0.85955255,-0.37786573,-0.94572324,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
-0.08045932,-0.29325125,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0.0
-0.78441482,1.1902868233033534,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.4310656259754916
-0.29455936,-0.44365372,0.44524439,-0.85955255,-0.37786573,-0.94572324,0.0
1.7427786,1.9539387,-0.18589744,0.57168254,0.63932919,0.49251073,0.0
0.34774075,0.24200463,0.12967348,-0.85955255,-0.37786573,-0.94572324,0.0
1.949934,1.9716331,-0.32114211,1.2556543,-0.37786573,0.41023887,0.0
0.85707525,2.0866468,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0.0
0.42785888,0.32605307,0.30999972,2.5224275473216546,-0.37786573,-0.94572324,0.0
-0.38399355,-0.44365372,0.17475504,1.0932057,1.2048545,0.78503289,0.0
0.44716854,0.5914692,0.62557063,-0.3477341,-0.37786573,1.1567798,0.0
0.023372422,-0.36402888,-0.32141331089936775,0.59277976,-0.37786573,1.2603814,0.0
-0.23205705,-0.45250093,5.141470962705828,-0.85955255,-0.37786573,-0.94572324,0.0
0.72800545,10.0000062172904,0.08459192,10.004555584272547,0.29344868,1.0714608,0.0
-0.78441482,-4.657626137728218,-0.59163147,1.966798775455176,-0.37786573,-0.48253528316498145,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.3829774711225565,-0.94572324,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.14031090141248043
-0.23781607,-0.8089498586388045,0.62557063,0.56239977,0.46923698,0.87949317,0.0
0.10145796,-0.2136264,-0.18589744,2.0826651,-0.37786573,3.783548222373895,0.0
0.26033916,-0.32421646,-0.36622367,1.378862,10.0049654879065,1.4432078,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,10.006245889191648,0.0
1.5540861,8.164503265828847,-0.230979,1.6299189,4.0127115162940985,0.78808,0.0
-0.1461799,-0.22247361,9.989496329427736,0.48265229,-0.37786573,1.190298,0.0
-0.0086409534,-0.30209845,2.9698117,0.68982695,0.13889721,0.69666682,0.0
-0.43260645,-0.44807732,-0.0055711987,0.6885838852153273,-0.37786573,-0.94572324,0.0
0.24780482,1.2328915,9.989496329427736,0.73159943,-0.37786573,1.0501311,0.0
-0.14584114,-0.27555684,0.89605999,0.49066924,0.74831201,0.78808,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,10.006245889191648,0.0
0.68176391,1.0338294,-0.32114211,10.004555584272547,1.1967549,0.65096023,1.5306232895807108
0.31267848,0.025248116,0.039510361,0.5894042,-0.37786573,1.0013774,0.0
-0.20156812,-0.32864006,0.89605999,0.54341227,-0.37786573,0.9983303,1.5306232895807108
0.38940896,-0.067647531,0.12967348,1.5581883,-2.712334554703221,1.867663145247791,0.0
9.997237792011457,-0.32421646,-3.2122542174734057,0.9978616505255413,-0.37786573,1.1476385,-0.4227341732060577
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
-0.78441482,-0.47019533,-0.59163147,2.7885770537224728,10.0049654879065,-0.94572324,0.0
0.90670446,-0.45250093,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
0.11365353,0.029671718,0.039510361,10.004555584272547,10.0049654879065,-0.94572324,0.0
-0.084693894,-0.30652205,1.8427727,0.86029245,0.063399448,1.368848711912735,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
-0.22866939,-0.37287609,0.039510361,-6.711405935784215,1.2283961,1.1080261,0.0
0.017444019,-0.24459162,-0.41130523,0.12357769,1.7636631,1.0623195,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
0.72766669,-0.08534194,-0.230979,0.68982695,1.0595656581326416,0.83378658,0.0
0.52017259,10.0000062172904,0.17475504,10.004555584272547,0.38060201,0.90996423,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,1.7043867580799414,-0.94572324,0.0
-0.11450529,-0.43038291,-0.14081588,0.92611576,1.308273,1.2695227,0.0
2.426747,2.462653,-0.45638679,1.2944731,0.81594063,0.52298179,1.5306232895807108
9.997237792011457,-0.47019533,-0.59163147,-0.85955255,-2.4810650902606226,-0.94572324,0.0
0.46478436,-0.023411508,-0.36622367,1.0526991,2.7099883142574095,1.4980557,0.0
-0.56879034,-0.45250093,0.67065219,-0.85955255,-0.37786573,-0.94572324,0.009516979953823773
-0.17768513,-0.43923012,-0.050652758,0.9826563,1.6347366208483223,1.162874,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
-0.78441482,-0.47019533,9.989496329427736,-0.85955255,-0.37786573,-0.94572324,0.0
-0.43006571,-0.38614689,0.17475504,-0.85955255,-0.37786573,-0.94572324,0.0
6.9031993,-0.43038291,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0.0
1.3025524,1.6619809,9.989496329427736,2.7176913,-0.4110478631207553,1.0105187,0.2191327428825874
0.59791936,1.2063499,-0.32114211,0.078429648,-0.37786573,0.55954706,0.0
-6.169730366758852,0.68436485,-0.41130523,0.73244332,-0.37786573,0.75151473,0.0
-0.2405262,-0.36402888,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0.0
1.2012614,10.0000062172904,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0.0
0.8659636502731676,-0.33748727,-0.59163147,-0.14477889,-0.37786573,0.97395345,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,1.5306232895807108
-0.19530095,10.0000062172904,-0.095734317,0.50712506,1.1365016,1.507197,0.0
0.39957193,0.46318474,9.989496329427736,0.76577692,0.73310051,0.82464527,-0.41101188707886893
-0.37637132,-0.43480652,1.301794,0.63455224,-0.37786573,1.1110732,0.0
0.88028072,5.715898883968253,0.039510361,1.0058632,0.79414406,0.81855105,0.0
-0.78441482,-0.47019533,0.09495618691347851,-0.85955255,-0.37786573,-0.94572324,0.0
0.23476233,0.14910898,0.08459192,-0.85955255,-0.37786573,-0.94572324,-0.15460198609644774
-0.78441482,-0.47019533,1.4434518711773714,-0.85955255,-0.37786573,-0.94572324,0.0
9.997237792011457,1.8521958,-0.230979,-0.85955255,-0.37786573,-0.94572324,0.0
-0.26288475,-0.44365372,0.44524439,0.17336712,0.59804084,1.0897435,0.327960111472821
-0.17531377,10.0000062172904,-0.14081588,1.6231678,1.4062258,0.77284447,0.0
0.4158327,1.7624418278611895,-0.50146835,1.3851912,-0.37786573,1.0105187,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
0.48646538,-0.31094565,0.12967348,1.212194,-0.37786573,1.132403,0.0
-0.40669086,-0.43480652,1.1214678,-0.85955255,-0.37786573,-0.94572324,0.0
-0.78441482,-0.47019533,-0.59163147,10.004555584272547,-0.37786573,-4.00758551680395,0.0
0.11551674,-0.29325125,0.17475504,0.86999717,0.61048661,1.2603814,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
-0.083508213,-0.38614689,-0.18589744,0.6293571748208339,-0.37786573,0.9434824,0.0
9.997237792011457,-0.45250093,0.40016284,-0.85955255,-0.37786573,-0.94572324,-0.9972798207888047
-0.14550237,-0.32421646,0.76081531,-0.85955255,-0.37786573,10.006245889191648,0.0
-4.301301268223212,-0.44807732,0.85097843,-0.85955255,-0.37786573,-0.94572324,0.0
0.18479436,-0.027835111,0.35508128,-0.85955255,-0.37786573,-0.94572324,-0.06609554079529806
-0.07639413,-0.45250093,-0.095734317,-0.85955255,-3.0920749269345262,-0.94572324,0.0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
0.12635725,-0.18266119,-0.14081588,3.818299803096245,-0.37786573,-0.94572324,0.0
1.0473689546213893,-0.42595931,-0.0055711987,1.015146,-0.37786573,10.006245889191648,1.1511482288254942
-1.6775759067130536,-0.47019533,-4.826407690830839,-0.85955255,-0.37786573,-0.94572324,0.0
9.997237792011457,0.62685802,9.989496329427736,0.71134611,2.501325038376289,0.55954706,0.0
0.039463802,-0.45250093,-1.841432176496839,-0.85955255,-0.37786573,-0.94572324,0.0
1.0749017,3.1792765,-0.45638679,1.6484844,2.2694619,0.7393263,0.0
8.235489689290532,0.67994125,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0.29207810504525
0.87909504,-0.43923012,-3.313825845176094,-0.85955255,-0.37786573,-0.94572324,0.0
9.997237792011457,-0.0057170995,-0.33784968641031454,0.35016178,2.7769399,0.76065604,0.0
-0.43260645,-0.45250093,1.0313047,-4.03024464009736,10.0049654879065,10.006245889191648,0.0
